id,User,Date Created,Number of Likes,Source of Tweet,Tweet,sentiment_1,opinion_1,sentiment_2,opinion_2,inter_annotator_agreement
855,bweannamarie,18/1/2023 8:35,10,Twitter for iPhone,i want to graduate and move away to another country and leave everyone behind leave everything behind im so done hurting,positive,opinionated,positive,opinionated,1
857,frstlovgyu,18/1/2023 6:49,0,Twitter for iPhone,"I would actually recommend to not move to another country because visas are the most confusing, expensive and longest paperwork you’ll ever do",negative,opinionated,negative,opinionated,1
858,SweetRemedySkye,18/1/2023 5:25,2,Twitter for iPhone,Really been saving up to move to another country fr. Lol In 2-3years I’m not fina be in America no more and I stamp that.,positive,opinionated,positive,opinionated,1
859,Venusveea,18/1/2023 4:38,0,Twitter Web App,Saturn in the 9th house; Capricorn in the 9th..I would absolutely move across to work in another country and I’d be open to date outside my race.,positive,opinionated,positive,opinionated,1
860,kingdenile,18/1/2023 3:21,0,Twitter for iPhone,Building a content brand around having to move to another country for dating success is a wild type of loser energy.,negative,opinionated,negative,opinionated,1
861,GROGGYSSB,18/1/2023 1:02,1,Twitter Web App,only ugly men live in the netherlands.. yall what is this gotta move to another country if i ever want a bf,negative,opinionated,negative,opinionated,1
862,0nMyWayT0Hell,18/1/2023 0:17,0,Twitter for Android,"Actually, I’m a refugee from the US. I was forced out of my job, my home, and my community, and I had to move to another country with my family to escape violence. This is happening more and more. My grandparents escaped fascism in Europe, I escaped it in USA.",positive,opinionated,positive,opinionated,1
863,rckstarlwtt,17/1/2023 23:26,0,Twitter for iPhone,"The urge to just walk away and move to another country, breathe some foreign air where nobody knows you.",positive,opinionated,positive,opinionated,1
864,jakepalumbo,17/1/2023 22:35,11,Twitter for Android,i wanna move to another country but it sounds so scary when i really think abt it,negative,opinionated,negative,opinionated,1
865,taehyangin,17/1/2023 22:21,1,Twitter for iPhone,Okay I’m officially ready to move to another country,positive,opinionated,positive,opinionated,1
866,wolfmantrav,17/1/2023 21:55,3,Twitter for iPhone,Olohun I really wish I could move to another country and start over.... New Week New Energy New Blessings,positive,opinionated,positive,opinionated,1
867,springbnn,17/1/2023 21:15,0,Twitter for iPhone,I need to move to another country,positive,opinionated,positive,opinionated,1
868,M0JASEIRE,17/1/2023 20:44,0,Twitter for Android,i actually wanna move to another country again kinda tired living in america,positive,opinionated,positive,opinionated,1
869,iucamilasbiansm,17/1/2023 15:33,298,Twitter for Android,I’m about to change my name and my identity and move to another country and start from 0.,positive,opinionated,positive,opinionated,1
870,Themaskedjobber,17/1/2023 13:12,0,Twitter Web App,the gays in my area are insane i want to move to another country,positive,opinionated,positive,opinionated,1
871,Lanniie_Phr3sh,17/1/2023 11:43,0,Twitter for iPhone,"Prepping to move out.. again. But this time, to another country. I got mixed emotions but maybe this is God's way of telling me to let go and be ready to receive something greater.",positive,opinionated,positive,opinionated,1
872,sassytazzy95,17/1/2023 10:38,7,Twitter for iPhone,I think i will just move to another country and open a cute shop and never talk to anyone from my life except my sister again,positive,opinionated,positive,opinionated,1
873,pdx_mavs,17/1/2023 10:33,2,Twitter for iPhone,i lost 10 pounds while i was in costa rica for 2 months.. maybe the key to weight loss is to move to another country,neutral,neutral,neutral,neutral,1
874,beetlechocolate,17/1/2023 7:38,0,Twitter for iPhone,Move to another country and see how that goes!,positive,opinionated,positive,opinionated,1
875,lo_25x,17/1/2023 3:43,2,Twitter for iPhone,might move to another country soon ????,neutral,neutral,neutral,neutral,1
876,pjo__bot,17/1/2023 3:26,20,pjo twt bot,I ALSO WANT TO MOVE TO ANOTHER COUNTRY https://t.co/aLhxkYIVHW,positive,opinionated,positive,opinionated,1
877,primediscussion,17/1/2023 2:56,18,Twitter for iPhone,I’m really tempted to idk move to another country. America has really been testing me lately.,positive,opinionated,positive,opinionated,1
878,kaylaharpold23,17/1/2023 1:26,779,Twitter for iPhone,i definitely want to move and live in another country soon but i can't decide on a new home country,positive,opinionated,positive,opinionated,1
879,C_Swank_,16/1/2023 22:30,0,Twitter for iPhone,I created hot collection in Erevan . its time to move another country. https://t.co/oIxTFNTLa9,positive,opinionated,positive,opinionated,1
880,chotoblush,16/1/2023 21:56,1,Twitter for iPhone,"POV- mood wanna leave Delhi, move to another country and start a new life with a new identity.",positive,opinionated,positive,opinionated,1
881,areyoushuaa,16/1/2023 18:31,0,Twitter for iPhone,gonna ghost everyone and move to another country,positive,opinionated,positive,opinionated,1
882,bbygrlsap,16/1/2023 18:03,1,Twitter for iPhone,"1.49am thought: kinda wanna cut ties with everyone i know, move to another country, do something out of my field and live as brenda, the girl who hates people",positive,opinionated,positive,opinionated,1
883,I_Am_Raaiq,16/1/2023 16:36,5,Twitter for iPhone,"I’m realizing my issue is, I don’t want to work hard ever. If I could move to another country, and live my best slow life, I would",positive,opinionated,positive,opinionated,1
884,SalvadorOmolaja,16/1/2023 15:54,2,Twitter for Android,So its really time to move to another country,positive,opinionated,positive,opinionated,1
885,zooleykuh,16/1/2023 12:01,0,Twitter for iPhone,Being a Virgo is tough. Because that hate be so real. Maybe I need to move to another country,positive,opinionated,positive,opinionated,1
886,adrainIII,16/1/2023 10:13,0,Twitter for Android,Perhaps she will move to another country?,neutral,neutral,neutral,neutral,1
887,virgoingvirgone,16/1/2023 9:33,0,Twitter for Android,I think I really need to move to another country it's in my blood at this point,positive,opinionated,positive,opinionated,1
888,thack3rybinxx,16/1/2023 9:00,1,Twitter for iPhone,It’s time to pack up and move to another country for 4 days!!,positive,opinionated,positive,opinionated,1
889,saara_ramireez,16/1/2023 6:20,0,Twitter for iPhone,"I’ll be turning 18 in 3 years. Man I’m so stoked to grow up, breeze through all my exams, cut off my godawful family for good and move to another country where I don’t have to live in fear all the goddamn time.",positive,opinionated,positive,opinionated,1
890,pedro_fiorito,16/1/2023 6:00,1,TweetDeck,I would literally have to move to another country after this because what,positive,opinionated,positive,opinionated,1
891,willescrampytoe,16/1/2023 4:08,0,Twitter for iPhone,I want to move to another country just so I don't have to see medication ads anymore.,positive,opinionated,positive,opinionated,1
892,bittERICA,16/1/2023 2:51,1,Twitter for Android,I would move to another country and leave the us behind me,positive,opinionated,positive,opinionated,1
893,llluvmin,16/1/2023 2:12,0,Twitter for Android,"“Hustle culture?” Just say you’re lazy, unmotivated, &amp;/or you don’t wanna be wealthy. Move to another country if you “hate capitalism” so much.",positive,opinionated,positive,opinionated,1
894,_lizano05,16/1/2023 2:11,8,Twitter for iPhone,Move to another country to become an ice-maker,positive,opinionated,positive,opinionated,1
895,livetweettweet,15/1/2023 22:09,0,Twitter for Android,"Dawg I wanna move to another country for work too. Really need to check and see what opportunities available oui. See what moves I need to make here, if any.",positive,opinionated,positive,opinionated,1
896,JJZero306,15/1/2023 21:06,1,Twitter for iPhone,Fuck all this i wanna move to another country and start over so bad rn,positive,opinionated,positive,opinionated,1
897,beauteiridescen,15/1/2023 19:48,30,Twitter for iPhone,"in 13 days i just completed level 230ish, ready to move to another country",positive,opinionated,positive,opinionated,1
899,TiffSmallwood,15/1/2023 10:55,1,Twitter for iPhone,"Can I drop out? Then move to another country, become an MUA, a baker, a fashion designer, an artist.. I daydream too much",positive,opinionated,positive,opinionated,1
900,IndigoFast,15/1/2023 5:22,73,Twitter Web App,"waking up, never know which ND-trait is the dominant one: do I wake up and decide to move to another country, or do I wake up deciding I will hibernate for the next month and seeing no daylight other than getting groceries...it's always a surprise #ADHD #ActuallyAutistic https://t.co/Jz67cLknE8",neutral,neutral,neutral,neutral,1
901,mecnugget,15/1/2023 5:21,0,Twitter for Android,the way i would instantly delete my acc and move to another country if i was her,positive,opinionated,positive,opinionated,1
902,uditkroy,15/1/2023 3:01,0,Twitter for Android,"""do u think u would ever move to another country for someone? why"" - Yea, probably. If I want to be with a person enough, and long distance is not practical in the long run, then I'd be fine with moving to be with someone. I dunno if differen... #tellonym https://t.co/FsFyYMjahB",positive,opinionated,positive,opinionated,1
903,MaryAnneGruen,15/1/2023 2:37,0,Twitter Web App,The urge to delete all your social media and move to another country and start a new life,positive,opinionated,positive,opinionated,1
904,bluebirdnhoney,15/1/2023 2:37,1,Twitter for iPhone,In fact I wanna move to another country,positive,opinionated,positive,opinionated,1
905,LyndaSudduth,15/1/2023 2:27,1,Twitter for iPhone,I'm gonna marry May in a year then move to another country,positive,opinionated,positive,opinionated,1
906,gorkykicks,15/1/2023 1:51,0,Twitter for iPhone,End goal in life is def to move to another country. Living completely off grid.,positive,opinionated,positive,opinionated,1
908,AdleyForbes,14/1/2023 23:54,0,Twitter for iPhone,"Making a public mental note never to move to another country on a Friday afternoon; never to move the Friday before the week the semester is supposed to begin; and to not let my unstinting optimism in the fates overtake my simultaneous, pragmatic and more accurate pessimism",negative,opinionated,negative,opinionated,1
909,heytriess,14/1/2023 21:36,0,Twitter for iPhone,"If FJB gets a slap on his hand for all of this, I'm going to start looking for a another country to move to.",neutral,neutral,neutral,neutral,1
910,atieklearyyo,14/1/2023 21:30,3,Twitter for iPhone,I need to move to another country,positive,opinionated,positive,opinionated,1
912,Peatropower,14/1/2023 20:51,0,Twitter for Android,"sometimes i be ready to delete all my socials, change my name and move to another country",positive,opinionated,positive,opinionated,1
913,electricboyo,14/1/2023 18:50,0,Twitter for iPad,I don’t know hey… at this rate it might be cheaper to move to another country where I don’t have to plan my days around loadshedding. And then still they want to make us pay 32% more??? For what exactly #ESKOMMUSTFALL,positive,opinionated,positive,opinionated,1
